File.Name,Success,site,species,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,total_root_length_mm,Branching.frequency.per.mm,Network.Area.mm2,average_diameter_mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,volume_mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
BU108_AmphBract_2 1.tiff,Y,108,Amphicarpa bracteata,Full,1579,2403,1633.16429,1.471377,478.671615,0.487826,0.378674,2.201524,1956.497223,488.467624,2592.993416,2.303,1630.968267,2.196023,0,820.278737,4.475857,0,2578.661572,14.331844,0,481.01887,7.448754,0
BU108_AmphBract_2 1.tiff,Y,108,Amphicarpa bracteata,Full,2379,3482,2057.389678,1.692436,574.793818,0.546361,0.431754,2.361782,2001.820227,799.387446,3705.100915,1.937,2049.282979,8.106699,0,1161.318526,17.213031,0,3651.024582,54.076333,0,770.622334,28.765112,0
BU108_AmphBract_2.tiff,Y,108,Amphicarpa bracteata,Full,802,1536,942.476399,1.629749,278.013581,0.464696,0.34912,1.714518,1155.904007,250.61473,1421.484764,0.787,942.476399,0,0,452.213506,0,0,1421.484764,0,0,250.61473,0,0
BU108_AmphBract_2.tiff,Y,108,Amphicarpa bracteata,Full,1392,2253,1294.334856,1.740662,372.958163,0.584986,0.455983,2.390448,1179.304172,561.726787,2480.225811,1.213,1291.881802,2.453054,0,783.407321,5.352687,0,2463.40985,16.815961,0,552.52894,9.197847,0
BU108_AmphBract_2.tiff,Y,108,Amphicarpa bracteata,Full,1827,3116,1680.370505,1.854353,454.506184,0.660653,0.49373,3.161415,1234.267978,1017.147521,3678.138073,1.136,1640.562241,39.808265,0,1077.208542,92.675707,0,3386.988753,291.14932,0,845.244472,171.903049,0
BU108_AmphBract_3 1.tiff,Y,108,Amphicarpa bracteata,Full,373,732,552.641474,1.324548,181.601005,0.433187,0.431754,1.197471,807.180163,113.56596,774.473035,0.952,552.641474,0,0,246.469333,0,0,774.473035,0,0,113.56596,0,0
BU108_AmphBract_3 1.tiff,Y,108,Amphicarpa bracteata,Full,844,1363,791.190448,1.72272,237.169666,0.487283,0.431754,1.617695,881.228628,216.47889,1263.799826,2.73,791.190448,0,0,402.031893,0,0,1263.799826,0,0,216.47889,0,0
BU108_AmphBract_3 1.tiff,Y,108,Amphicarpa bracteata,Full,1171,1571,969.893115,1.619766,286.088441,0.589596,0.535525,2.608454,845.18127,401.971965,1870.023121,1.246,963.585632,6.307483,0,581.229012,13.710862,0,1826.949178,43.073943,0,378.449394,23.522571,0
BU108_AmphBract_3.tiff,Y,108,Amphicarpa bracteata,Full,424,846,613.32975,1.379356,177.973144,0.391508,0.34912,1.100762,908.734914,108.569107,774.205999,0.73,613.32975,0,0,246.363732,0,0,774.205999,0,0,108.569107,0,0
BU108_AmphBract_3.tiff,Y,108,Amphicarpa bracteata,Full,1027,2067,989.211037,2.089544,256.895267,0.449622,0.378674,1.695596,1068.889771,249.676164,1465.531665,1.733,989.211037,0,0,465.698986,0,0,1465.531665,0,0,249.676164,0,0
BU108_AmphBract_3.tiff,Y,108,Amphicarpa bracteata,Full,1473,2877,1377.258229,2.088933,330.364844,0.568473,0.455983,4.169711,1076.212148,654.64141,2594.26548,1.169,1352.357663,24.900566,0,757.063704,67.760175,0,2381.39061,212.874869,0,503.466473,151.174937,0
BU108_AmphBract_4 1.tiff,Y,108,Amphicarpa bracteata,Full,471,676,650.060731,1.039903,224.667524,0.456558,0.378674,1.338814,976.569367,148.149176,951.497746,0.587,650.060731,0,0,302.785395,0,0,951.497746,0,0,148.149176,0,0
BU108_AmphBract_4 1.tiff,Y,108,Amphicarpa bracteata,Full,723,907,756.443878,1.199031,274.853541,0.55,0.49373,1.737365,951.607254,251.26285,1344.883822,0.96,756.443878,0,0,427.923838,0,0,1344.883822,0,0,251.26285,0,0
BU108_AmphBract_4 1.tiff,Y,108,Amphicarpa bracteata,Full,1176,1468,992.395464,1.479249,316.597252,0.588545,0.515052,1.976735,968.099224,392.85038,1904.185543,0.75,992.395464,0,0,605.861298,0,0,1904.185543,0,0,392.85038,0,0
BU108_AmphBract_4.tiff,Y,108,Amphicarpa bracteata,Full,1384,1720,1492.814765,1.152186,417.456826,0.395235,0.305296,1.59088,2208.60734,285.802511,1897.428856,2.075,1492.814765,0,0,603.317152,0,0,1897.428856,0,0,285.802511,0,0
BU108_AmphBract_4.tiff,Y,108,Amphicarpa bracteata,Full,2363,3273,2058.880041,1.589699,564.044664,0.474147,0.378674,2.01979,2380.013265,583.819544,3181.098495,3.326,2058.777831,0.102211,0,1011.374943,0.206444,0,3180.449932,0.648563,0,583.492054,0.32749,0
BU108_AmphBract_4.tiff,Y,108,Amphicarpa bracteata,Full,3398,4863,2720.001748,1.787866,693.652891,0.529152,0.42337,2.384442,2514.433846,989.098039,4714.983452,2.36,2714.516205,5.485544,0,1486.955122,11.80236,0,4677.589703,37.393749,0,968.754779,20.34326,0
BU108_AmphBract_5.tiff,Y,108,Amphicarpa bracteata,Full,285,262,258.081715,1.015182,88.585069,0.469065,0.42337,1.409256,377.80205,61.014125,390.724209,1.122,258.081715,0,0,124.317128,0,0,390.724209,0,0,61.014125,0,0
BU108_AmphBract_5.tiff,Y,108,Amphicarpa bracteata,Full,428,408,315.187333,1.294468,100.619389,0.501067,0.455983,1.524132,392.163925,87.60541,514.554131,0.701,315.187333,0,0,163.586552,0,0,514.554131,0,0,87.60541,0,0
BU108_AmphBract_6.tiff,Y,108,Amphicarpa bracteata,Full,717,851,658.627526,1.292081,233.903873,0.748825,0.661325,2.700291,565.337981,436.630655,1612.855262,1.618,649.934857,8.692669,0,493.101945,20.101822,0,1549.703524,63.151737,0,399.857642,36.773013,0
BU108_AmphBract_6.tiff,Y,108,Amphicarpa bracteata,Full,1034,1322,916.34941,1.442681,269.65731,0.769018,0.682664,3.06936,621.057658,665.42113,2307.583154,0.865,900.460911,15.8885,0,695.353557,37.952228,0,2188.071159,119.511995,0,592.652986,72.768144,0
BU108_AmphBract_7.tiff,Y,108,Amphicarpa bracteata,Full,241,262,199.51029,1.313215,74.985965,0.585229,0.538852,1.325358,235.602138,75.043287,380.645968,0.868,199.51029,0,0,121.163375,0,0,380.645968,0,0,75.043287,0,0
BU108_AmphBract_7.tiff,Y,108,Amphicarpa bracteata,Full,373,378,268.415557,1.408264,85.808608,0.61064,0.542178,1.439458,246.924989,111.707656,535.467775,0.737,268.415557,0,0,170.177015,0,0,535.467775,0,0,111.707656,0,0
BU108_AmphBract_9.tiff,Y,108,Amphicarpa bracteata,Full,255,550,247.928954,2.218377,58.395309,0.451385,0.42337,1.27011,219.474019,57.949627,359.19901,1.096,247.928954,0,0,114.117612,0,0,359.19901,0,0,57.949627,0,0
BU108_AmphBract_9.tiff,Y,108,Amphicarpa bracteata,Full,325,393,246.574686,1.593838,68.429286,0.65115,0.56801,1.893368,177.259809,126.218997,519.016061,0.746,246.574686,0,0,165.029967,0,0,519.016061,0,0,126.218997,0,0
BU108_AndrGera_1.tiff,Y,108,Andropogon gerardii,Full,367,441,359.99455,1.225019,111.710895,0.535042,0.34912,1.902812,438.47683,137.094116,627.345209,0.149,359.99455,0,0,199.624219,0,0,627.345209,0,0,137.094116,0,0
BU108_AndrGera_1.tiff,N,108,Andropogon gerardii,Full,503,613,427.860906,1.432709,128.444945,0.573937,0.42337,2.196634,453.759846,192.395702,811.512693,0.144,426.302947,1.557959,0,254.981638,3.250313,0,801.301534,10.21116,0,187.066441,5.329262,0
BU108_AndrGera_10.tiff,N,108,Andropogon gerardii,Full,464,533,298.061982,1.788219,64.803217,0.458848,0.431754,1.176329,268.023949,71.997435,443.522495,0.107,298.061982,0,0,140.899837,0,0,443.522495,0,0,71.997435,0,0
BU108_AndrGera_10.tiff,N,108,Andropogon gerardii,Full,630,765,436.826918,1.751266,86.706611,0.539073,0.455983,1.561312,308.948411,151.950391,764.501941,0.101,436.826918,0,0,242.561448,0,0,764.501941,0,0,151.950391,0,0
BU108_AndrGera_11.tiff,N,108,Andropogon gerardii,Full,434,425,262.819543,1.617079,54.699336,0.380917,0.267763,1.28135,311.574588,48.980242,323.962279,0.108,262.819543,0,0,102.970141,0,0,323.962279,0,0,48.980242,0,0
BU108_AndrGera_11.tiff,N,108,Andropogon gerardii,Full,497,632,369.502787,1.710407,73.578914,0.448107,0.338696,1.575028,363.539981,96.939817,534.274197,0.112,369.502787,0,0,169.772853,0,0,534.274197,0,0,96.939817,0,0
BU108_AndrGera_2.tiff,N,108,Andropogon gerardii,Full,685,814,407.236841,1.998837,75.401807,0.323932,0.239494,1.500427,511.212154,57.622445,425.591465,0.172,407.236841,0,0,135.217235,0,0,425.591465,0,0,57.622445,0,0
BU108_AndrGera_2.tiff,N,108,Andropogon gerardii,Full,680,991,483.054987,2.051526,94.779679,0.39073,0.254022,1.902812,534.827139,107.665281,612.479965,0.155,483.054987,0,0,194.641078,0,0,612.479965,0,0,107.665281,0,0
BU108_AndrGera_3.tiff,N,108,Andropogon gerardii,Full,451,705,380.519737,1.852729,70.917168,0.357193,0.254022,1.533512,439.252391,61.600594,434.13526,0.185,380.519737,0,0,137.889588,0,0,434.13526,0,0,61.600594,0,0
BU108_AndrGera_3.tiff,N,108,Andropogon gerardii,Full,559,857,451.431473,1.898406,88.443468,0.430871,0.338696,1.902812,435.794857,110.146765,627.593425,0.223,451.431473,0,0,199.300527,0,0,627.593425,0,0,110.146765,0,0
BU108_AndrGera_4.tiff,N,108,Andropogon gerardii,Full,677,1888,641.887146,2.941327,119.242652,0.400735,0.254022,2.061947,591.693101,160.024375,860.168827,0.181,641.393629,0.493516,0,272.034292,1.000386,0,857.026023,3.142804,0,158.431595,1.59278,0
BU108_AndrGera_4.tiff,N,108,Andropogon gerardii,Full,734,1526,662.428335,2.303645,157.358501,0.649213,0.378674,6.155049,491.18246,639.88394,1452.628224,0.176,623.862158,33.141754,5.424424,325.925163,105.447907,30.365183,1025.958819,331.274369,95.395036,223.070347,282.835952,133.977641
BU108_AndrGera_5.tiff,Y,108,Andropogon gerardii,Full,319,391,267.618543,1.461035,38.329147,0.215721,0.169348,0.871772,417.759972,13.800272,180.739979,0.157,267.618543,0,0,57.451821,0,0,180.739979,0,0,13.800272,0,0
BU108_AndrGera_5.tiff,Y,108,Andropogon gerardii,Full,519,718,352.657734,2.035968,53.527092,0.277756,0.189337,1.533512,452.402267,36.277307,313.877277,0.142,352.657734,0,0,99.689685,0,0,313.877277,0,0,36.277307,0,0
BU108_AndrGera_6.tiff,Y,108,Andropogon gerardii,Full,388,490,367.529113,1.333228,117.708339,0.757508,0.56801,2.384442,295.978583,274.632437,911.662403,0.174,358.933669,8.595444,0,271.231815,18.690565,0,852.944262,58.718141,0,242.639109,31.993328,0
BU108_AndrGera_6.tiff,N,108,Andropogon gerardii,Full,622,833,610.965714,1.363415,141.517077,0.82416,0.598736,2.804487,349.739755,550.969963,1640.522161,0.175,578.741363,32.224351,0,447.765519,73.641763,0,1407.614081,232.908079,0,415.771285,135.198679,0
BU108_AndrGera_7.tiff,Y,108,Andropogon gerardii,Full,241,241,159.417701,1.511752,41.933708,0.395397,0.42337,1.357428,203.387544,26.545529,205.623122,0.147,159.417701,0,0,65.419595,0,0,205.623122,0,0,26.545529,0,0
BU108_AndrGera_7.tiff,N,108,Andropogon gerardii,Full,410,492,255.386586,1.926491,56.332232,0.437047,0.42337,1.545156,237.237685,55.608506,365.939633,0.165,255.386586,0,0,116.156403,0,0,365.939633,0,0,55.608506,0,0
BU108_AndrGera_8.tiff,N,108,Andropogon gerardii,Full,464,529,193.714892,2.730817,30.327777,0.242933,0.189337,0.766756,260.999407,13.477687,156.168936,0.158,193.714892,0,0,49.5863,0,0,156.168936,0,0,13.477687,0,0
BU108_AndrGera_8.tiff,N,108,Andropogon gerardii,Full,600,794,324.54123,2.44653,55.439606,0.342551,0.305296,1.295263,310.808016,42.905047,363.105505,0.171,324.54123,0,0,115.117268,0,0,363.105505,0,0,42.905047,0,0
BU108_AndrGera_9.tiff,N,108,Andropogon gerardii,Full,249,251,149.614299,1.677647,37.049358,0.398113,0.378674,1.016088,178.055916,27.065596,195.771274,0.083,149.614299,0,0,62.269704,0,0,195.771274,0,0,27.065596,0,0
BU108_AndrGera_9.tiff,N,108,Andropogon gerardii,Full,426,563,274.303107,2.052474,52.100324,0.440199,0.359241,1.32265,226.190006,64.228778,394.320829,0.141,274.303107,0,0,125.14469,0,0,394.320829,0,0,64.228778,0,0
BU110_PoaPrat_1.tiff,Y,110,Poa pratensis,Full,5208,4836,3033.411575,1.594245,586.546727,0.334466,0.189337,2.208028,4073.775166,545.483292,3327.986564,1.963,3032.509217,0.902359,0,1056.314674,1.902025,0,3322.011178,5.975386,0,542.332751,3.15054,0
BU110_PoaPrat_1.tiff,Y,110,Poa pratensis,Full,5558,6914,3915.093056,1.765986,763.930164,0.392098,0.254022,2.637157,4529.821971,957.907262,5031.438228,2.112,3907.355871,7.737185,0,1582.613722,16.887824,0,4978.383563,53.054665,0,928.771598,29.135664,0
BU110_PoaPrat_2a.tiff,Y,110,Poa pratensis,Full,1464,2385,1221.569731,1.952406,264.921732,0.472719,0.254022,3.717951,1294.95104,525.307514,1909.182495,0.728,1187.730039,33.839691,0,522.228837,84.839983,0,1642.649828,266.532667,0,353.587357,171.720157,0
BU110_PoaPrat_2a.tiff,Y,110,Poa pratensis,Full,1544,2784,1433.666927,1.941874,318.943532,0.586444,0.305296,4.445184,1279.78898,983.057387,2815.028076,0.698,1340.806608,92.86032,0,653.669622,241.350834,0,2056.529443,758.498633,0,469.957592,513.099794,0
BU110_PoaPrat_2b.tiff,N,110,Poa pratensis,Full,771,2205,461.811141,4.774679,39.132152,0.183406,0.119747,1.388757,555.820002,24.753539,279.603523,0.223,461.811141,0,0,88.308529,0,0,279.603523,0,0,24.753539,0,0
BU110_PoaPrat_2b.tiff,N,110,Poa pratensis,Full,278,504,326.843733,1.542021,70.013787,1.415999,0.535525,6.695674,189.366179,1394.515565,1613.102045,0.171,224.570624,81.54564,20.727469,124.621061,268.930274,119.59009,392.008702,845.389995,375.703349,105.902575,742.822342,545.790648
BU110_PoaPrat_2c.tiff,N,110,Poa pratensis,Full,507,1356,318.480468,4.257718,31.245497,0.196184,0.084674,0.98746,414.251481,19.131255,206.876361,0.186,318.480468,0,0,65.473385,0,0,206.876361,0,0,19.131255,0,0
BU110_PoaPrat_2c.tiff,N,110,Poa pratensis,Full,353,536,276.5689,1.938034,54.19208,0.822055,0.34912,3.968854,190.642307,389.662095,799.341029,0.148,231.334877,45.234023,0,128.225922,126.099346,0,403.188249,396.152779,0,103.408988,286.253107,0
BU110_PoaPrat_2d.tiff,N,110,Poa pratensis,Full,107,123,130.900135,0.939648,26.386241,0.282306,0.169348,0.98746,204.41355,14.248477,120.334717,0.125,130.900135,0,0,38.278381,0,0,120.334717,0,0,14.248477,0,0
BU110_PoaPrat_2d.tiff,N,110,Poa pratensis,Full,180,212,165.398221,1.281755,31.476719,0.335583,0.239494,1.176329,213.960009,25.60743,180.353169,0.117,165.398221,0,0,57.284191,0,0,180.353169,0,0,25.60743,0,0
BU110_PoaPrat_2e.tiff,N,110,Poa pratensis,Full,400,652,355.077993,1.836216,78.53496,0.453042,0.34912,1.79421,346.727722,91.956398,517.971196,0.129,355.077993,0,0,164.485815,0,0,517.971196,0,0,91.956398,0,0
BU110_PoaPrat_2e.tiff,N,110,Poa pratensis,Full,469,894,457.057273,1.955991,104.72045,0.61289,0.431754,2.424695,332.522909,247.844765,923.010422,0.099,448.443776,8.613497,0,274.691365,18.641851,0,864.44532,58.565102,0,216.075761,31.769004,0
BU110_PoaPrat_2f.tiff,N,110,Poa pratensis,Full,206,262,152.775652,1.714933,36.586913,0.407401,0.305296,1.365327,180.289593,32.405382,203.092271,0.073,152.775652,0,0,64.598974,0,0,203.092271,0,0,32.405382,0,0
BU110_PoaPrat_2f.tiff,N,110,Poa pratensis,Full,246,370,197.00824,1.878094,43.898202,0.464015,0.34912,1.500427,185.658701,54.698645,298.755927,0.062,197.00824,0,0,94.884085,0,0,298.755927,0,0,54.698645,0,0
BU110_PoaPrat_3a.tiff,N,110,Poa pratensis,Full,189,313,148.024667,2.114512,29.834861,0.344252,0.267763,1.232872,176.360548,21.215932,165.886952,0.06,148.024667,0,0,52.775751,0,0,165.886952,0,0,21.215932,0,0
BU110_PoaPrat_3a.tiff,N,110,Poa pratensis,Full,226,298,164.144881,1.815469,36.551065,0.424254,0.34912,1.439458,171.437421,35.551688,226.963173,0.059,164.144881,0,0,72.224343,0,0,226.963173,0,0,35.551688,0,0
BU110_PoaPrat_3b.tiff,N,110,Poa pratensis,Full,156,292,148.665437,1.964142,25.966814,0.308305,0.254022,1.016088,178.986475,16.573552,145.957518,0.035,148.665437,0,0,46.364454,0,0,145.957518,0,0,16.573552,0,0
BU110_PoaPrat_3b.tiff,N,110,Poa pratensis,Full,134,344,160.369535,2.145046,33.095276,0.435336,0.305296,2.461379,155.423458,47.545129,226.001559,0.035,158.064038,2.305497,0,66.690427,5.170292,0,209.758608,16.242951,0,38.407649,9.13748,0
BU110_PoaPrat_3c.tiff,Y,110,Poa pratensis,Full,486,682,392.324246,1.738358,82.766868,0.399503,0.267763,1.831779,455.208545,86.852629,508.059381,0.212,392.324246,0,0,161.581209,0,0,508.059381,0,0,86.852629,0,0
BU110_PoaPrat_3c.tiff,N,110,Poa pratensis,Full,715,977,511.311784,1.910772,102.876048,0.461114,0.305296,2.137075,485.79822,157.724584,774.965518,0.213,510.391889,0.919895,0,244.355511,1.905653,0,768.978733,5.986785,0,154.623045,3.101539,0
BU110_PoaPrat_3d.tiff,N,110,Poa pratensis,Full,335,457,299.891375,1.523885,56.109972,0.33107,0.189337,1.478768,389.165335,51.016191,322.07188,0.143,299.891375,0,0,102.434355,0,0,322.07188,0,0,51.016191,0,0
BU110_PoaPrat_3d.tiff,N,110,Poa pratensis,Full,463,681,390.993053,1.741719,70.058598,0.41242,0.254022,1.954851,403.171796,105.08103,530.056827,0.164,390.993053,0,0,168.511906,0,0,530.056827,0,0,105.08103,0,0
BU110_PoaPrat_3e.tiff,N,110,Poa pratensis,Full,160,206,127.812719,1.611733,33.91262,0.492152,0.42337,1.439458,132.373169,38.40339,206.090573,0.04,127.812719,0,0,65.474449,0,0,206.090573,0,0,38.40339,0,0
BU110_PoaPrat_3e.tiff,N,110,Poa pratensis,Full,220,273,154.315344,1.769105,39.496014,0.548985,0.431754,1.670032,135.886196,59.633366,280.502133,0.041,154.315344,0,0,89.240748,0,0,280.502133,0,0,59.633366,0,0
BU110_PoaPrat_3f.tiff,N,110,Poa pratensis,Full,211,337,183.293455,1.838582,34.163559,0.31248,0.239494,1.212347,236.491606,22.648532,183.54568,0.044,183.293455,0,0,58.338968,0,0,183.54568,0,0,22.648532,0,0
BU110_PoaPrat_3f.tiff,N,110,Poa pratensis,Full,272,408,215.71621,1.891374,43.690281,0.414122,0.267763,1.611033,221.814678,50.695276,290.287001,0.043,215.71621,0,0,92.232624,0,0,290.287001,0,0,50.695276,0,0
BU110_PoaPrat_3g.tiff,N,110,Poa pratensis,Full,137,233,111.410158,2.091371,21.559249,0.307087,0.267763,1.129692,141.860913,11.922152,110.464424,0.038,111.410158,0,0,35.143639,0,0,110.464424,0,0,11.922152,0,0
BU110_PoaPrat_3g.tiff,N,110,Poa pratensis,Full,172,248,124.691514,1.988908,25.877193,0.379604,0.338696,1.357428,137.344865,21.035062,152.924268,0.039,124.691514,0,0,48.606917,0,0,152.924268,0,0,21.035062,0,0
BU110_PoaPrat_3h.tiff,N,110,Poa pratensis,Full,778,1272,666.196683,1.909346,129.344741,0.437682,0.267763,2.352658,694.246868,203.47524,951.192835,0.267,661.817919,4.378764,0,293.122138,9.436511,0,921.54716,29.645675,0,187.467891,16.007349,0
BU110_PoaPrat_3h.tiff,N,110,Poa pratensis,Full,901,1807,850.28797,2.125162,166.360043,0.51371,0.305296,2.709568,713.440199,366.138397,1434.906987,0.28,831.710964,18.577006,0,414.196298,42.060181,0,1302.771031,132.135956,0,290.911152,75.227246,0
BU110_PoaPrat_3i.tiff,N,110,Poa pratensis,Full,344,326,310.694486,1.049262,60.234334,0.325277,0.239494,1.849308,442.869627,50.065377,328.014123,0.283,310.694486,0,0,104.299505,0,0,328.014123,0,0,50.065377,0,0
BU110_PoaPrat_3i.tiff,N,110,Poa pratensis,Full,422,564,389.215238,1.44907,73.978624,0.397764,0.254022,2.461379,459.415578,99.033221,503.357291,0.269,385.629358,3.58588,0,152.330902,7.770753,0,478.94475,24.412541,0,85.767986,13.265235,0
BU110_PoaPrat_3j.tiff,Y,110,Poa pratensis,Full,562,778,445.405357,1.746723,88.352055,0.343304,0.254022,1.441946,555.961172,68.435154,493.301306,0.271,445.405357,0,0,156.751753,0,0,493.301306,0,0,68.435154,0,0
BU110_PoaPrat_3j.tiff,N,110,Poa pratensis,Full,684,966,513.110572,1.882635,107.530968,0.399949,0.267763,1.617695,562.261996,109.345041,666.795679,0.26,513.110572,0,0,212.059263,0,0,666.795679,0,0,109.345041,0,0
BU110_PoaPrat_3k.tiff,N,110,Poa pratensis,Full,146,288,156.968261,1.834766,33.036126,0.334636,0.267763,1.317218,201.626712,20.473335,169.078108,0.075,156.968261,0,0,53.772783,0,0,169.078108,0,0,20.473335,0,0
BU110_PoaPrat_3k.tiff,N,110,Poa pratensis,Full,220,374,179.376873,2.084996,39.960251,0.386056,0.338696,1.524132,200.094372,32.777154,227.757055,0.071,179.376873,0,0,72.350609,0,0,227.757055,0,0,32.777154,0,0
BU110_PoaPrat_4a.tiff,N,110,Poa pratensis,Full,127,153,93.663174,1.633513,24.1726,0.537132,0.34912,1.858975,90.36411,39.889198,168.087021,0.023,93.663174,0,0,53.402789,0,0,168.087021,0,0,39.889198,0,0
BU110_PoaPrat_4a.tiff,N,110,Poa pratensis,Full,123,183,113.732764,1.609035,28.954782,0.620372,0.378674,2.658818,93.557955,65.644043,233.333477,0.023,110.740849,2.991916,0,67.204791,6.944951,0,211.51527,21.818207,0,52.896401,12.747643,0
BU110_PoaPrat_4b.tiff,N,110,Poa pratensis,Full,160,270,143.606272,1.880141,33.073767,0.462608,0.34912,1.617695,146.744284,40.872697,215.928273,0.032,143.606272,0,0,68.610447,0,0,215.928273,0,0,40.872697,0,0
BU110_PoaPrat_4b.tiff,N,110,Poa pratensis,Full,190,272,155.811667,1.745697,39.64837,0.567096,0.42337,2.094719,132.643481,67.454223,289.024364,0.03,155.395561,0.416106,0,91.057421,0.854168,0,286.340916,2.683448,0,66.076855,1.377368,0
BU110_PoaPrat_4c.tiff,N,110,Poa pratensis,Full,188,273,131.096009,2.082443,23.159882,0.303596,0.254022,1.27011,161.216364,15.079325,128.864372,0.029,131.096009,0,0,40.932612,0,0,128.864372,0,0,15.079325,0,0
BU110_PoaPrat_4c.tiff,N,110,Poa pratensis,Full,214,442,181.473569,2.435616,33.779981,0.40702,0.305296,1.947502,173.529773,46.376266,244.208827,0.035,181.473569,0,0,77.614066,0,0,244.208827,0,0,46.376266,0,0
BU110_PoaPrat_4d.tiff,N,110,Poa pratensis,Full,509,913,481.679908,1.89545,94.331574,0.403119,0.267763,2.54022,514.260972,121.646011,630.548075,0.115,477.706978,3.972931,0,191.650155,8.762584,0,603.019605,27.52847,0,106.395745,15.250266,0
BU110_PoaPrat_4d.tiff,N,110,Poa pratensis,Full,505,866,521.104736,1.661854,117.199291,0.606634,0.378674,4.015548,437.63374,340.747381,1041.486752,0.123,492.189935,28.914801,0,256.124802,74.890515,0,805.68182,235.804931,0,181.835761,158.91162,0
BU110_PoaPrat_4e.tiff,N,110,Poa pratensis,Full,544,1114,568.033751,1.961151,125.605749,0.575203,0.338696,4.264074,508.753865,366.444906,1080.677302,0.173,537.795714,30.238037,0,262.464153,81.261772,0,825.385917,255.291385,0,186.355342,180.089564,0
BU110_PoaPrat_4e.tiff,N,110,Poa pratensis,Full,499,941,579.605425,1.623518,151.083232,0.879222,0.49373,5.047877,387.734793,837.219959,1701.481155,0.152,490.935223,88.483318,0.186885,285.923022,254.431049,0.939457,898.906762,799.623,2.951393,224.195601,609.315215,3.709143
BU110_PoaPrat_4f.tiff,N,110,Poa pratensis,Full,570,906,488.899131,1.853143,109.348483,0.438776,0.338696,2.198265,520.764934,132.651816,693.460857,0.181,487.24197,1.657161,0,217.104259,3.461552,0,682.58607,10.874787,0,126.969229,5.682587,0
BU110_PoaPrat_4f.tiff,N,110,Poa pratensis,Full,640,1006,536.972351,1.873467,133.687779,0.554957,0.42337,2.875178,470.227141,243.370899,975.859649,0.19,526.125266,10.847085,0,284.42418,25.9676,0,894.280029,81.57962,0,193.999724,49.371174,0
BU110_PoaPrat_4g.tiff,N,110,Poa pratensis,Full,229,271,170.055255,1.5936,40.035533,0.472973,0.34912,1.796207,182.485099,52.338058,260.339403,0.081,170.055255,0,0,82.8468,0,0,260.339403,0,0,52.338058,0,0
BU110_PoaPrat_4g.tiff,N,110,Poa pratensis,Full,250,280,185.14236,1.51235,46.904093,0.565777,0.368958,2.705596,179.920809,92.194307,344.364877,0.076,180.71825,4.42411,0,99.479544,10.039323,0,312.825413,31.539464,0,74.151131,18.043177,0
BU110_PoaPrat_4h.tiff,N,110,Poa pratensis,Full,375,489,282.65902,1.73,67.190723,0.438364,0.343908,1.780169,311.058816,69.710511,403.911126,0.083,282.65902,0,0,128.436735,0,0,403.911126,0,0,69.710511,0,0
BU110_PoaPrat_4h.tiff,N,110,Poa pratensis,Full,463,655,352.876005,1.856176,84.320898,0.546061,0.378674,3.413318,311.700707,171.877241,638.661465,0.085,341.357029,11.518976,0,172.610046,30.393372,0,543.177871,95.483594,0,107.395274,64.481968,0
BU110_PoaPrat_4i.tiff,N,110,Poa pratensis,Full,549,866,516.692447,1.676045,100.400714,0.380222,0.254022,1.97492,600.920826,109.779489,633.888886,0.245,516.692447,0,0,201.632344,0,0,633.888886,0,0,109.779489,0,0
BU110_PoaPrat_4i.tiff,N,110,Poa pratensis,Full,690,1046,614.118932,1.703253,125.838764,0.488538,0.305296,3.029389,594.049341,248.988473,988.422695,0.181,598.852722,15.26621,0,277.856641,36.353532,0,874.214706,114.207989,0,180.301034,68.687439,0
BU110_PoaPrat_4j.tiff,N,110,Poa pratensis,Full,346,486,270.221521,1.798524,56.047237,0.419121,0.267763,1.635327,291.714367,65.148979,364.816998,0.084,270.221521,0,0,115.966013,0,0,364.816998,0,0,65.148979,0,0
BU110_PoaPrat_4j.tiff,N,110,Poa pratensis,Full,449,657,357.446978,1.838035,70.791698,0.511221,0.34912,2.09643,305.467537,133.440252,595.843833,0.079,356.604493,0.842485,0,187.646444,1.723712,0,590.42863,5.415202,0,130.66998,2.770272,0
BU110_PoaPrat_4k.tiff,N,110,Poa pratensis,Full,380,534,332.273607,1.607109,75.885761,0.483425,0.305296,2.292462,356.060646,117.832475,519.301675,0.108,328.416168,3.857439,0,156.927439,8.287657,0,493.265231,26.036444,0,103.824098,14.008377,0
BU110_PoaPrat_4k.tiff,N,110,Poa pratensis,Full,480,635,387.933233,1.63688,91.022763,0.560816,0.359241,2.46865,358.659279,179.369418,707.301648,0.109,380.14821,7.785023,0,207.8848,17.098398,0,653.585446,53.716202,0,149.762527,29.606891,0
